Case,OverlapChecked,TableType,AVG_Lux,W01,W02,W03,W04,W05,W06
CASE_290/900,False,01,218,12.021864,11.512069,11.673751,6.51942,5.523164,5.854809
CASE_290/900,False,01,264,13.464153,13.010992,13.154264,5.315061,4.031424,4.474372
CASE_290/900,False,01,370,14.917864,14.510175,14.638782,4.300925,2.549599,3.203477
CASE_290/900,False,01,582,16.379957,16.009544,16.126198,3.639654,1.117847,2.237313
CASE_291/900,False,01,1037,1.170902,3.574713,2.196541,15.906808,16.26143,16.016829
CASE_291/900,False,01,1066,2.611189,4.269177,3.20501,14.427154,14.817231,14.548171
CASE_291/900,False,01,625,4.080128,5.296698,4.483439,12.947617,13.380895,13.082108
CASE_291/900,False,01,391,5.555036,6.501229,5.857662,11.468245,11.955258,11.619624
CASE_291/900,False,01,270,7.032156,7.801204,7.273582,9.989111,10.544662,10.162265
CASE_291/900,False,01,219,8.510338,9.156059,8.710892,8.510339,9.156059,8.712601
CASE_291/900,False,01,202,9.989111,10.544662,10.160518,7.032156,7.801204,7.275234
CASE_291/900,False,01,226,11.468245,11.955259,11.61785,5.555035,6.501229,5.859222
CASE_291/900,False,01,264,12.947617,13.380894,13.080312,4.080129,5.296698,4.484839
CASE_291/900,False,01,389,14.427154,14.817231,14.546358,2.61119,4.269177,3.206073
CASE_291/900,False,01,612,15.906809,16.261431,16.015004,1.170901,3.574713,2.196785
CASE_291/900,False,01,1049,1.399791,2.401102,1.269785,15.925293,16.04434,15.916297
CASE_291/900,False,01,1450,2.721528,3.34852,2.657001,14.447532,14.57865,14.437416
CASE_291/900,False,01,787,4.151608,4.587126,4.109597,12.970319,13.116214,12.958829
CASE_291/900,False,01,452,5.607747,5.937398,5.576716,11.49387,11.658255,11.480651
CASE_291/900,False,01,297,7.073869,7.337949,7.049295,10.01852,10.206695,10.003066
CASE_291/900,False,01,234,8.544838,8.76471,8.524506,8.544839,8.76471,8.526377
CASE_291/900,False,01,219,10.01852,10.206695,10.001184,7.073869,7.337949,7.05115
CASE_291/900,False,01,232,11.49387,11.658256,11.478763,5.607746,5.937398,5.578546
CASE_291/900,False,01,294,12.970319,13.116213,12.956933,4.151609,4.587126,4.111383
CASE_291/900,False,01,446,14.447531,14.57865,14.435515,2.721528,3.34852,2.658683
CASE_291/900,False,01,762,15.925294,16.04434,15.914394,1.399791,2.401101,1.271045
CASE_291/900,False,01,1400,2.399611,1.400829,1.268947,16.044117,15.925384,15.916297
CASE_291/900,False,01,1450,3.347451,2.722062,2.656601,14.578405,14.447632,14.437416
CASE_291/900,False,01,785,4.586346,4.151959,4.109339,13.115941,12.970432,12.958829
CASE_291/900,False,01,456,5.936796,5.608006,5.576526,11.657948,11.493996,11.480651
CASE_291/900,False,01,289,7.337461,7.074074,7.049144,10.206344,10.018665,10.003066
CASE_291/900,False,01,235,8.764301,8.545009,8.524381,8.764302,8.545009,8.526377
CASE_291/900,False,01,224,10.206344,10.018665,10.001078,7.337461,7.074075,7.051151
CASE_291/900,False,01,234,11.657949,11.493997,11.47867,5.936795,5.608005,5.578546
CASE_291/900,False,01,295,13.115941,12.970431,12.956851,4.586346,4.151959,4.111384
CASE_291/900,False,01,439,14.578405,14.447632,14.435442,3.347452,2.722062,2.658684
CASE_291/900,False,01,750,16.044117,15.925385,15.914327,2.39961,1.400829,1.271046
CASE_291/900,False,01,1393,3.573117,1.170328,2.195089,16.26108,15.906766,16.016829
CASE_291/900,False,01,1068,4.26784,2.610932,3.204015,14.816846,14.427107,14.548171
CASE_291/900,False,01,616,5.295621,4.079964,4.482728,13.380468,12.947565,13.082108
CASE_291/900,False,01,389,6.500352,5.554915,5.857118,11.954781,11.468186,11.619625
CASE_291/900,False,01,270,7.800472,7.03206,7.273144,10.544121,9.989044,10.162266
CASE_291/900,False,01,220,9.155436,8.510259,8.710526,9.155436,8.51026,8.712601
CASE_291/900,False,01,211,10.544121,9.989044,10.160204,7.800472,7.032061,7.275235
CASE_291/900,False,01,221,11.954782,11.468187,11.617575,6.500351,5.554914,5.859223
CASE_291/900,False,01,266,13.380468,12.947565,13.080068,5.295621,4.079964,4.48484
CASE_291/900,False,01,387,14.816846,14.427107,14.546139,4.267841,2.610932,3.206075
CASE_291/900,False,01,609,16.26108,15.906767,16.014805,3.573116,1.170327,2.196787
CASE_292/900,False,01,1037,1.237238,3.512594,2.16438,15.804618,16.142909,15.90591
CASE_292/900,False,01,1066,2.677179,4.239675,3.212642,14.344736,14.716624,14.456066
CASE_292/900,False,01,587,4.131348,5.279735,4.496868,12.88492,13.297696,13.008531
CASE_292/900,False,01,358,5.58865,6.48387,5.864025,11.425195,11.888761,11.564174
CASE_292/900,False,01,270,7.047141,7.77623,7.26746,9.965603,10.493846,10.124358
CASE_292/900,False,01,219,8.50621,9.119384,8.689614,8.50621,9.119384,8.691337
CASE_292/900,False,01,202,9.965603,10.493846,10.1226,7.047141,7.77623,7.26913
CASE_292/900,False,01,226,11.425196,11.888762,11.562391,5.588649,6.483869,5.865612
CASE_292/900,False,01,264,12.88492,13.297696,13.006727,4.131348,5.279735,4.498308
CASE_292/900,False,01,358,14.344736,14.716624,14.454246,2.677179,4.239675,3.213777
CASE_292/900,False,01,578,15.804619,16.14291,15.90408,1.237238,3.512594,2.164756
CASE_292/900,False,01,1049,1.499413,2.419528,1.342079,15.8273,15.940806,15.815076
CASE_292/900,False,01,1450,2.807983,3.389785,2.727215,14.369723,14.494648,14.356061
CASE_292/900,False,01,735,4.217288,4.625083,4.163947,12.912732,13.05161,12.897307
CASE_292/900,False,01,409,5.652477,5.962916,5.612792,11.456551,11.612857,11.438915
CASE_292/900,False,01,297,7.097864,7.347486,7.066301,10.001536,10.180206,9.981046
CASE_292/900,False,01,234,8.54828,8.756652,8.52209,8.54828,8.756653,8.523965
CASE_292/900,False,01,219,10.001536,10.180206,9.979161,7.097864,7.347486,7.068162
CASE_292/900,False,01,232,11.456552,11.612857,11.437024,5.652476,5.962915,5.614628
CASE_292/900,False,01,294,12.912732,13.05161,12.895409,4.217288,4.625083,4.165745
CASE_292/900,False,01,399,14.369723,14.494648,14.354159,2.807983,3.389785,2.728922
CASE_292/900,False,01,708,15.827301,15.940807,15.813172,1.499412,2.419527,1.343437
CASE_292/900,False,01,1400,2.418071,1.500419,1.341329,15.940585,15.827396,15.815076
CASE_292/900,False,01,1450,3.388745,2.80852,2.726846,14.494405,14.369828,14.356061
CASE_292/900,False,01,733,4.624321,4.217646,4.163705,13.05134,12.912849,12.897307
CASE_292/900,False,01,411,5.962325,5.652744,5.612612,11.612553,11.456683,11.438915
CASE_292/900,False,01,289,7.347006,7.098077,7.066159,10.17986,10.001687,9.981046
CASE_292/900,False,01,235,8.75625,8.548456,8.521972,8.75625,8.548457,8.523966
CASE_292/900,False,01,224,10.17986,10.001687,9.97906,7.347006,7.098077,7.068162
CASE_292/900,False,01,234,11.612554,11.456684,11.436936,5.962324,5.652743,5.614629
CASE_292/900,False,01,295,13.05134,12.912848,12.895331,4.624321,4.217646,4.165745
CASE_292/900,False,01,401,14.494405,14.369828,14.354089,3.388746,2.80852,2.728922
CASE_292/900,False,01,698,15.940586,15.827396,15.813108,2.418071,1.500419,1.343438
CASE_292/900,False,01,1393,3.511018,1.236831,2.162984,16.142566,15.804586,15.905911
CASE_292/900,False,01,1068,4.238369,2.67699,3.211701,14.716248,14.344701,14.456066
CASE_292/900,False,01,582,5.278686,4.131226,4.496196,13.29728,12.884881,13.008531
CASE_292/900,False,01,356,6.483016,5.58856,5.86351,11.888296,11.425151,11.564175
CASE_292/900,False,01,270,7.775518,7.047069,7.267044,10.493319,9.965553,10.124359
CASE_292/900,False,01,220,9.118777,8.506151,8.689266,9.118777,8.506151,8.691337
CASE_292/900,False,01,211,10.493318,9.965552,10.122301,7.775518,7.047069,7.269131
CASE_292/900,False,01,221,11.888296,11.425152,11.56213,6.483015,5.588559,5.865612
CASE_292/900,False,01,266,13.29728,12.884881,13.006494,5.278686,4.131226,4.498309
CASE_292/900,False,01,351,14.716248,14.344701,14.454037,4.238369,2.676991,3.213778
CASE_292/900,False,01,573,16.142567,15.804587,15.90389,3.511018,1.23683,2.164758
CASE_293/900,False,01,1037,1.315487,3.455151,2.141095,15.703036,16.024759,15.795479
CASE_293/900,False,01,1066,2.747556,4.213861,3.225344,14.262993,14.616447,14.364511
CASE_293/900,False,01,587,4.185191,5.2653,4.51327,12.822977,13.215003,12.935586
CASE_293/900,False,01,358,5.624127,6.468258,5.872357,11.383002,11.822872,11.509465
CASE_293/900,False,01,262,7.063566,7.752518,7.262764,9.943086,10.443779,10.08734
CASE_293/900,False,01,219,8.503256,9.083662,8.669437,8.503256,9.083662,8.671173
CASE_293/900,False,01,202,9.943085,10.443779,10.08557,7.063566,7.752518,7.264453
CASE_293/900,False,01,226,11.383003,11.822872,11.507673,5.624126,6.468257,5.873969
CASE_293/900,False,01,259,12.822977,13.215003,12.933774,4.185192,5.265301,4.51475
CASE_293/900,False,01,358,14.262992,14.616447,14.362685,2.747556,4.213861,3.226548
CASE_293/900,False,01,578,15.703037,16.02476,15.793643,1.315486,3.455151,2.141605
CASE_293/900,False,01,1049,1.599776,2.442368,1.418529,15.729403,15.837298,15.713911
CASE_293/900,False,01,1450,2.89445,3.432742,2.798353,14.292017,14.410677,14.274769
CASE_293/900,False,01,735,4.28306,4.663741,4.218713,12.855253,12.987047,12.835857
CASE_293/900,False,01,409,5.697331,5.988777,5.649116,11.419348,11.567514,11.397264
CASE_293/900,False,01,287,7.12199,7.357216,7.08348,9.984675,10.153798,9.95913
CASE_293/900,False,01,234,8.55185,8.748715,8.519805,8.55185,8.748715,8.521683
CASE_293/900,False,01,219,9.984675,10.153798,9.957242,7.12199,7.357216,7.085345
CASE_293/900,False,01,232,11.419349,11.567515,11.39537,5.69733,5.988777,5.65096
CASE_293/900,False,01,284,12.855252,12.987047,12.833957,4.28306,4.663741,4.220522
CASE_293/900,False,01,399,14.292016,14.410677,14.272865,2.89445,3.432742,2.800081
CASE_293/900,False,01,708,15.729404,15.837299,15.712005,1.599776,2.442368,1.419969
CASE_293/900,False,01,1400,2.440948,1.600755,1.417858,15.837079,15.729503,15.713911
CASE_293/900,False,01,1450,3.431732,2.89499,2.798013,14.410436,14.292126,14.274769
CASE_293/900,False,01,733,4.662998,4.283426,4.218488,12.98678,12.855374,12.835857
CASE_293/900,False,01,411,5.988198,5.697606,5.648948,11.567215,11.419485,11.397264
CASE_293/900,False,01,280,7.356744,7.12221,7.083345,10.153456,9.984832,9.95913
CASE_293/900,False,01,235,8.748318,8.552033,8.519693,8.748319,8.552033,8.521684
CASE_293/900,False,01,224,10.153456,9.984831,9.957146,7.356745,7.12221,7.085345
CASE_293/900,False,01,234,11.567215,11.419486,11.395287,5.988198,5.697605,5.650961
CASE_293/900,False,01,285,12.98678,12.855374,12.833883,4.662998,4.283426,4.220522
CASE_293/900,False,01,401,14.410436,14.292126,14.272798,3.431732,2.894991,2.800082
CASE_293/900,False,01,698,15.83708,15.729504,15.711944,2.440948,1.600754,1.41997
CASE_293/900,False,01,1393,3.453597,1.315232,2.139762,16.024424,15.703015,15.795479
CASE_293/900,False,01,1068,4.212586,2.747433,3.224459,14.61608,14.262969,14.364512
CASE_293/900,False,01,582,5.264281,4.185111,4.512638,13.214597,12.822951,12.935586
CASE_293/900,False,01,356,6.467428,5.624067,5.871872,11.822418,11.382972,11.509466
CASE_293/900,False,01,262,7.751825,7.063519,7.262372,10.443265,9.943052,10.08734
CASE_293/900,False,01,220,9.083071,8.503216,8.669108,9.083071,8.503216,8.671174
CASE_293/900,False,01,211,10.443264,9.943052,10.085288,7.751825,7.063519,7.264453
CASE_293/900,False,01,221,11.822418,11.382973,11.507425,6.467427,5.624066,5.87397
CASE_293/900,False,01,262,13.214596,12.822951,12.933554,5.264281,4.185111,4.514751
CASE_293/900,False,01,351,14.616079,14.262969,14.362487,4.212587,2.747433,3.22655
CASE_293/900,False,01,573,16.024425,15.703016,15.793462,3.453596,1.315231,2.141607
CASE_294/900,False,01,1022,1.403658,3.402619,2.126978,15.602075,15.906989,15.685546
CASE_294/900,False,01,1060,2.821992,4.191801,3.243057,14.181934,14.516708,14.273519
CASE_294/900,False,01,633,4.241558,5.253416,4.532615,12.761799,13.132825,12.863285
CASE_294/900,False,01,374,5.66143,6.454406,5.88265,11.341675,11.757599,11.455508
CASE_294/900,False,01,263,7.081422,7.730078,7.259499,9.921565,10.394471,10.05122
CASE_294/900,False,01,223,8.501476,9.048904,8.650369,8.501477,9.048904,8.652119
CASE_294/900,False,01,206,9.921565,10.39447,10.04944,7.081423,7.730078,7.261205
CASE_294/900,False,01,227,11.341675,11.7576,11.453706,5.661429,6.454405,5.884286
CASE_294/900,False,01,256,12.761799,13.132824,12.861466,4.241558,5.253416,4.534132
CASE_294/900,False,01,372,14.181934,14.516708,14.271686,2.821992,4.191801,3.244329
CASE_294/900,False,01,622,15.602076,15.90699,15.683704,1.403657,3.402619,2.127622
CASE_294/900,False,01,1038,1.700751,2.469499,1.498496,15.631604,15.733815,15.612802
CASE_294/900,False,01,1267,2.980929,3.477328,2.870344,14.214414,14.326738,14.19354
CASE_294/900,False,01,735,4.348921,4.703083,4.27388,12.797883,12.922527,12.77448
CASE_294/900,False,01,409,5.742307,6.014978,5.685686,11.382262,11.522229,11.355699
CASE_294/900,False,01,279,7.146247,7.367138,7.100829,9.967937,10.127469,9.937317
CASE_294/900,False,01,234,8.555548,8.740897,8.517649,8.555548,8.740897,8.519531
CASE_294/900,False,01,219,9.967936,10.127469,9.935426,7.146247,7.367138,7.1027
CASE_294/900,False,01,232,11.382263,11.52223,11.353803,5.742306,6.014977,5.687537
CASE_294/900,False,01,274,12.797883,12.922526,12.772578,4.348921,4.703083,4.275699
CASE_294/900,False,01,399,14.214413,14.326738,14.191634,2.980929,3.477328,2.872093
CASE_294/900,False,01,708,15.631605,15.733815,15.610894,1.70075,2.469499,1.500008
CASE_294/900,False,01,1227,2.468118,1.701704,1.497899,15.733598,15.631708,15.612802
CASE_294/900,False,01,1269,3.476347,2.981473,2.870032,14.3265,14.214528,14.19354
CASE_294/900,False,01,733,4.702358,4.349294,4.273671,12.922263,12.79801,12.77448
CASE_294/900,False,01,411,6.014411,5.742589,5.685529,11.521933,11.382404,11.355699
CASE_294/900,False,01,271,7.366675,7.146474,7.100703,10.127132,9.968099,9.937317
CASE_294/900,False,01,235,8.740506,8.555737,8.517544,8.740507,8.555738,8.519531
CASE_294/900,False,01,224,10.127132,9.968099,9.935336,7.366675,7.146474,7.1027
CASE_294/900,False,01,234,11.521934,11.382405,11.353724,6.01441,5.742589,5.687537
CASE_294/900,False,01,275,12.922262,12.79801,12.772508,4.702358,4.349294,4.275699
CASE_294/900,False,01,401,14.3265,14.214527,14.191571,3.476347,2.981473,2.872093
CASE_294/900,False,01,698,15.733599,15.631709,15.610837,2.468117,1.701703,1.500009
CASE_294/900,False,01,1216,3.40109,1.403538,2.125716,15.906662,15.602064,15.685546
CASE_294/900,False,01,1059,4.19056,2.821932,3.242229,14.51635,14.181922,14.273519
CASE_294/900,False,01,627,5.252426,4.241519,4.532023,13.132429,12.761786,12.863285
CASE_294/900,False,01,370,6.4536,5.6614,5.882194,11.757157,11.34166,11.455508
CASE_294/900,False,01,258,7.729405,7.081399,7.259129,10.39397,9.921548,10.05122
CASE_294/900,False,01,227,9.048329,8.501457,8.650059,9.048329,8.501457,8.652119
CASE_294/900,False,01,218,10.39397,9.921548,10.049172,7.729405,7.081399,7.261205
CASE_294/900,False,01,226,11.757158,11.341661,11.453472,6.453599,5.661399,5.884287
CASE_294/900,False,01,262,13.132428,12.761786,12.861257,5.252426,4.241519,4.534133
CASE_294/900,False,01,366,14.51635,14.181922,14.271498,4.190561,2.821932,3.24433
CASE_294/900,False,01,618,15.906663,15.602065,15.683532,3.40109,1.403537,2.127624
CASE_295/900,False,01,1022,1.500001,3.355229,2.122212,15.501747,15.789608,15.57612
CASE_295/900,False,01,1060,2.900175,4.173557,3.2657,14.101573,14.417417,14.183099
CASE_295/900,False,01,562,4.30035,5.244098,4.554864,12.701398,13.051171,12.791638
CASE_295/900,False,01,374,5.700525,6.442324,5.894893,11.301223,11.692955,11.402312
CASE_295/900,False,01,263,7.100699,7.708922,7.257665,9.901049,10.345933,10.016008
CASE_295/900,False,01,223,8.500873,9.015121,8.632417,8.500874,9.015121,8.634181
CASE_295/900,False,01,206,9.901048,10.345933,10.014217,7.100699,7.708922,7.259388
CASE_295/900,False,01,227,11.301223,11.692956,11.400501,5.700524,6.442323,5.896553
CASE_295/900,False,01,256,12.701397,13.051171,12.789811,4.30035,5.244099,4.556418
CASE_295/900,False,01,372,14.101572,14.417417,14.18126,2.900175,4.173557,3.267036
CASE_295/900,False,01,556,15.501747,15.789608,15.574272,1.5,3.355229,2.122988
CASE_295/900,False,01,1038,1.802233,2.500784,1.581449,15.533905,15.630357,15.51175
CASE_295/900,False,01,1267,3.067418,3.523483,2.943126,14.136916,14.242832,14.112377
CASE_295/900,False,01,643,4.414867,4.743092,4.329432,12.740626,12.858049,12.713178
CASE_295/900,False,01,409,5.787402,6.041514,5.722496,11.345293,11.477001,11.314221
CASE_295/900,False,01,279,7.170632,7.377251,7.118349,9.951322,10.101222,9.915609
CASE_295/900,False,01,234,8.559374,8.733199,8.515623,8.559375,8.733199,8.517509
CASE_295/900,False,01,219,9.951322,10.101222,9.913715,7.170632,7.377251,7.120224
CASE_295/900,False,01,232,11.345294,11.477002,11.312322,5.787401,6.041514,5.724353
CASE_295/900,False,01,274,12.740626,12.858049,12.711274,4.414867,4.743092,4.331261
CASE_295/900,False,01,399,14.136916,14.242832,14.110469,3.067418,3.523483,2.944894
CASE_295/900,False,01,626,15.533905,15.630358,15.509841,1.802232,2.500783,1.583022
CASE_295/900,False,01,1227,2.499442,1.803163,1.580919,15.630143,15.534013,15.51175
CASE_295/900,False,01,1269,3.52253,3.067965,2.942841,14.242597,14.137035,14.112377
CASE_295/900,False,01,640,4.742385,4.415247,4.329239,12.857788,12.740757,12.713178
CASE_295/900,False,01,411,6.040959,5.787692,5.722349,11.476709,11.345441,11.314221
CASE_295/900,False,01,271,7.376796,7.170866,7.118232,10.10089,9.95149,9.915609
CASE_295/900,False,01,235,8.732815,8.55957,8.515524,8.732815,8.559571,8.517509
CASE_295/900,False,01,224,10.100889,9.95149,9.91363,7.376797,7.170866,7.120225
CASE_295/900,False,01,234,11.476709,11.345442,11.312248,6.040958,5.787691,5.724353
CASE_295/900,False,01,275,12.857788,12.740757,12.711208,4.742385,4.415247,4.331262
CASE_295/900,False,01,401,14.242596,14.137034,14.110409,3.52253,3.067965,2.944895
CASE_295/900,False,01,614,15.630143,15.534013,15.509786,2.499441,1.803163,1.583023
CASE_295/900,False,01,1216,3.353729,1.5,2.121026,15.789289,15.501747,15.57612
CASE_295/900,False,01,1059,4.17235,2.900174,3.264929,14.417068,14.101573,14.183099
CASE_295/900,False,01,563,5.243138,4.300349,4.554312,13.050785,12.701398,12.791639
CASE_295/900,False,01,370,6.441543,5.700524,5.894466,11.692524,11.301223,11.402312
CASE_295/900,False,01,258,7.708269,7.100698,7.257318,10.345446,9.901049,10.016009
CASE_295/900,False,01,227,9.014563,8.500873,8.632126,9.014563,8.500874,8.634181
CASE_295/900,False,01,218,10.345446,9.901048,10.013966,7.708269,7.100699,7.259389
CASE_295/900,False,01,226,11.692525,11.301223,11.400281,6.441542,5.700524,5.896554
CASE_295/900,False,01,262,13.050785,12.701397,12.789615,5.243139,4.30035,4.556419
CASE_295/900,False,01,366,14.417068,14.101572,14.181082,4.172351,2.900175,3.267037
CASE_295/900,False,01,549,15.78929,15.501747,15.574111,3.353729,1.5,2.12299
CASE_296/900,False,01,1022,1.603044,3.313203,2.126859,15.402063,15.672623,15.467214
CASE_296/900,False,01,1060,2.98181,4.159177,3.29317,14.02192,14.318583,14.093262
CASE_296/900,False,01,562,4.361467,5.237362,4.579976,12.641783,12.970052,12.720658
CASE_296/900,False,01,374,5.741374,6.432024,5.909074,11.261655,11.628949,11.349889
CASE_296/900,False,01,263,7.121383,7.689061,7.257264,9.881542,10.298176,9.981714
CASE_296/900,False,01,223,8.501447,8.982325,8.615589,8.501447,8.982325,8.617366
CASE_296/900,False,01,206,9.881542,10.298176,9.979912,7.121383,7.689061,7.259004
CASE_296/900,False,01,227,11.261656,11.628949,11.34807,5.741373,6.432023,5.910757
CASE_296/900,False,01,256,12.641783,12.970052,12.718823,4.361467,5.237362,4.581565
CASE_296/900,False,01,372,14.02192,14.318582,14.091417,2.98181,4.159177,3.294568
CASE_296/900,False,01,556,15.402064,15.672624,15.46536,1.603043,3.313202,2.127765
CASE_296/900,False,01,1038,1.904142,2.536066,1.666942,15.436306,15.526926,15.410757
CASE_296/900,False,01,1267,3.153917,3.571144,3.016643,14.059525,14.158959,14.031279
CASE_296/900,False,01,643,4.480893,4.783751,4.385355,12.683481,12.793614,12.651951
CASE_296/900,False,01,409,5.832613,6.068381,5.759541,11.308443,11.431831,11.272831
CASE_296/900,False,01,279,7.195144,7.387556,7.136038,9.934831,10.075056,9.894006
CASE_296/900,False,01,234,8.563329,8.725622,8.513727,8.563329,8.725622,8.515617
CASE_296/900,False,01,219,9.934831,10.075056,9.892108,7.195144,7.387556,7.137918
CASE_296/900,False,01,232,11.308444,11.431832,11.270929,5.832612,6.068381,5.761405
CASE_296/900,False,01,274,12.683481,12.793614,12.650044,4.480893,4.783752,4.387194
CASE_296/900,False,01,399,14.059525,14.158959,14.029369,3.153917,3.571144,3.018428
CASE_296/900,False,01,626,15.436307,15.526927,15.408845,1.904141,2.536066,1.668567
CASE_296/900,False,01,1227,2.534765,1.905052,1.666472,15.526713,15.436419,15.410757
CASE_296/900,False,01,1269,3.57022,3.154467,3.016383,14.158726,14.059649,14.031279
CASE_296/900,False,01,640,4.783062,4.48128,4.385177,12.793356,12.683618,12.651951
CASE_296/900,False,01,411,6.067838,5.83291,5.759405,11.431543,11.308597,11.272831
CASE_296/900,False,01,271,7.387109,7.195385,7.135928,10.074729,9.935006,9.894006
CASE_296/900,False,01,235,8.725244,8.563531,8.513635,8.725244,8.563532,8.515617
CASE_296/900,False,01,224,10.074728,9.935006,9.892029,7.387109,7.195385,7.137918
CASE_296/900,False,01,234,11.431543,11.308597,11.27086,6.067837,5.832909,5.761405
CASE_296/900,False,01,275,12.793356,12.683617,12.649982,4.783062,4.48128,4.387194
CASE_296/900,False,01,401,14.158726,14.059648,14.029313,3.57022,3.154467,3.018428
CASE_296/900,False,01,614,15.526714,15.436419,15.408795,2.534765,1.905051,1.668567
CASE_296/900,False,01,1216,3.311734,1.603148,2.125755,15.672312,15.402074,15.467214
CASE_296/900,False,01,1059,4.158007,2.981866,3.292457,14.318243,14.021932,14.093263
CASE_296/900,False,01,563,5.236433,4.361506,4.579463,12.969677,12.641796,12.720658
CASE_296/900,False,01,370,6.431267,5.741403,5.908676,11.62853,11.26167,11.349889
CASE_296/900,False,01,258,7.688428,7.121406,7.25694,10.297704,9.881559,9.981714
CASE_296/900,False,01,227,8.981783,8.501466,8.615317,8.981783,8.501467,8.617366
CASE_296/900,False,01,218,10.297703,9.881559,9.979677,7.688428,7.121407,7.259005
CASE_296/900,False,01,226,11.628531,11.261671,11.347863,6.431267,5.741402,5.910758
CASE_296/900,False,01,262,12.969676,12.641796,12.718638,5.236433,4.361506,4.581566
CASE_296/900,False,01,366,14.318243,14.021932,14.09125,4.158007,2.981866,3.294569
CASE_296/900,False,01,549,15.672313,15.402075,15.465208,3.311733,1.603148,2.127766
CASE_297/900,False,01,970,1.711578,3.276745,2.140859,15.303037,15.556044,15.358837
CASE_297/900,False,01,999,3.066621,4.148702,3.325349,13.942989,14.220215,14.004021
CASE_297/900,False,01,597,4.424815,5.233216,4.607903,12.582967,12.889477,12.650354
CASE_297/900,False,01,353,5.78394,6.423513,5.925179,11.222982,11.565591,11.29825
CASE_297/900,False,01,270,7.143464,7.670504,7.258295,9.863051,10.251212,9.948347
CASE_297/900,False,01,226,8.503196,8.950526,8.599891,8.503196,8.950526,8.601681
CASE_297/900,False,01,211,9.863051,10.251211,9.946535,7.143464,7.670504,7.260052
CASE_297/900,False,01,229,11.222983,11.565592,11.296421,5.783939,6.423512,5.926885
CASE_297/900,False,01,264,12.582967,12.889477,12.648511,4.424815,5.233216,4.609526
CASE_297/900,False,01,354,13.942989,14.220214,14.002168,3.066621,4.148702,3.326805
CASE_297/900,False,01,588,15.303038,15.556045,15.356977,1.711577,3.276745,2.141889
CASE_297/900,False,01,980,2.006413,2.575182,1.754602,15.338812,15.423521,15.309823
CASE_297/900,False,01,1122,3.240426,3.620253,3.09084,13.982244,14.07512,13.950248
CASE_297/900,False,01,658,4.546997,4.825044,4.441634,12.626451,12.729223,12.5908
CASE_297/900,False,01,379,5.877938,6.095574,5.796817,11.271714,11.38672,11.231529
CASE_297/900,False,01,278,7.219783,7.39805,7.153894,9.918466,10.048972,9.872508
CASE_297/900,False,01,229,8.567411,8.718166,8.511961,8.567412,8.718166,8.513854
CASE_297/900,False,01,222,9.918466,10.048972,9.870608,7.219783,7.39805,7.155779
CASE_297/900,False,01,233,11.271714,11.386721,11.229625,5.877937,6.095574,5.798687
CASE_297/900,False,01,277,12.62645,12.729223,12.588891,4.546997,4.825044,4.443482
CASE_297/900,False,01,364,13.982243,14.07512,13.948336,3.240426,3.620253,3.092642
CASE_297/900,False,01,632,15.338812,15.423522,15.30791,2.006412,2.575182,1.756272
CASE_297/900,False,01,1082,2.573923,2.007304,1.754188,15.423311,15.338928,15.309823
CASE_297/900,False,01,1118,3.619357,3.240978,3.090605,14.07489,13.982372,13.950248
CASE_297/900,False,01,653,4.824372,4.54739,4.441471,12.728969,12.626592,12.5908
CASE_297/900,False,01,376,6.095042,5.878242,5.796692,11.386436,11.271872,11.231529
CASE_297/900,False,01,273,7.397611,7.220031,7.153792,10.048649,9.918646,9.872508
CASE_297/900,False,01,229,8.717794,8.56762,8.511875,8.717794,8.56762,8.513854
CASE_297/900,False,01,224,10.048649,9.918646,9.870534,7.397611,7.220031,7.155779
CASE_297/900,False,01,233,11.386436,11.271873,11.22956,6.095041,5.878241,5.798687
CASE_297/900,False,01,280,12.728968,12.626592,12.588834,4.824372,4.54739,4.443482
CASE_297/900,False,01,372,14.07489,13.982371,13.948284,3.619357,3.240978,3.092643
CASE_297/900,False,01,627,15.423312,15.338929,15.307862,2.573922,2.007303,1.756273
CASE_297/900,False,01,1080,3.275311,1.711773,2.13984,15.555742,15.303059,15.358837
CASE_297/900,False,01,994,4.147569,3.06673,3.324693,14.219884,13.943013,14.004021
CASE_297/900,False,01,594,5.232318,4.42489,4.607429,12.889113,12.582994,12.650354
CASE_297/900,False,01,353,6.422782,5.783998,5.92481,11.565185,11.223012,11.29825
CASE_297/900,False,01,263,7.669892,7.14351,7.257995,10.250753,9.863085,9.948348
CASE_297/900,False,01,227,8.950001,8.503236,8.599637,8.950001,8.503236,8.601681
CASE_297/900,False,01,221,10.250753,9.863085,9.946315,7.669892,7.143511,7.260053
CASE_297/900,False,01,225,11.565186,11.223013,11.296228,6.422781,5.783997,5.926885
CASE_297/900,False,01,266,12.889113,12.582994,12.648339,5.232318,4.424891,4.609526
CASE_297/900,False,01,347,14.219884,13.943013,14.002013,4.147569,3.06673,3.326806
CASE_297/900,False,01,576,15.555743,15.30306,15.356835,3.275311,1.711773,2.14189
CASE_298/900,False,01,970,1.824622,3.246045,2.16403,15.204682,15.43988,15.251002
CASE_298/900,False,01,999,3.154353,4.142161,3.362101,13.864791,14.122323,13.915386
CASE_298/900,False,01,597,4.490298,5.231667,4.638594,12.524961,12.809458,12.580738
CASE_298/900,False,01,353,5.828186,6.416799,5.943192,11.185213,11.502893,11.247404
